	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT1G79520	390.813645670292	-0.00468050391109933	0.119832674236195	-0.039058661929499	0.968843618802696	0.988329988628731
AT5G20720	5058.50269525614	-0.0032664172854004	0.0837657461458901	-0.0389946659068907	0.968894641370542	0.988329988628731
AT5G43920	304.172203107596	0.00483174209528207	0.124136747021106	0.0389227381192821	0.968951987905512	0.988329988628731
AT5G56180	431.022890429265	0.00424668494176479	0.108990510936577	0.0389638043282133	0.968919246648195	0.988329988628731
AT4G24590	209.985855786456	0.00565784852133652	0.146603442017143	0.0385928764256089	0.969214981852207	0.988545239907591
AT4G04780	173.642650538521	-0.00620676538165901	0.161779707592422	-0.0383655371494178	0.969396238112188	0.988677104693415
AT1G43886	156.873162994214	-0.00626946568239306	0.164943112724527	-0.038009866425061	0.969679815444495	0.988718282562432
AT1G55475	81.5440119957605	-0.0086309314526012	0.227195701916718	-0.0379889732938917	0.969696473720031	0.988718282562432
AT1G60670	271.133353619904	-0.00498934404632216	0.130705022868329	-0.0381725501960884	0.969550106709389	0.988718282562432
AT5G06130	1814.35793104049	0.00282214849023632	0.0742011174256498	0.0380337734544785	0.969660754177853	0.988718282562432
AT5G08400	154.879957171921	0.0067614059876015	0.177168386538822	0.0381637272861877	0.969557141247132	0.988718282562432
AT5G64320	91.3319999590336	-0.00796258421719148	0.21007216068074	-0.0379040430268755	0.969764189498009	0.988734334155642
AT1G07030	472.130916523895	0.00379684858529882	0.103205639482221	0.036789158076511	0.970653118799431	0.989207512860318
AT1G31885	114.824362292219	0.00805354834540776	0.220970912371753	0.0364461922113024	0.970926582567841	0.989207512860318
AT1G34770	92.7761838359333	0.00778990552682179	0.214339561458812	0.0363437597511308	0.971008257735155	0.989207512860318
AT1G55440	34.2951170368884	0.0124817613131396	0.343121811529278	0.036377055884349	0.970981708820214	0.989207512860318
AT2G20440	130.475579051333	0.00677282264736685	0.185885069004564	0.0364355388178087	0.970935077104054	0.989207512860318
AT2G46410	39.1447097167522	-0.011735219819592	0.320503877677167	-0.0366149074533585	0.970792057072008	0.989207512860318
AT3G02875	187.815562863698	-0.00587329061341878	0.160431144925159	-0.0366094165578551	0.970796435237415	0.989207512860318
AT3G06220	14.0069812475544	0.0192391907033721	0.527451720787914	0.0364757378639932	0.970903024212189	0.989207512860318
AT3G11050	23.7989878496514	0.0148663011264653	0.400873359337332	0.0370847819646589	0.970417405915218	0.989207512860318
AT3G26520	24560.0643230023	-0.00212762071388259	0.0585176096689485	-0.0363586401754817	0.970996392716173	0.989207512860318
AT3G45090	540.009489875335	-0.00356202111827503	0.097354188411456	-0.0365882678125831	0.970813298197206	0.989207512860318
AT4G16850	109.832014389565	0.00710574556455629	0.191675687358825	0.0370717103586227	0.970427828381012	0.989207512860318
AT5G23410	64.6555521020821	0.0100448524647982	0.270446566053892	0.0371417267793909	0.970372001807167	0.989207512860318
AT5G58040	1606.22969870233	0.00260152914137318	0.0706128570176826	0.0368421453436123	0.970610869718838	0.989207512860318
AT5G63380	496.758524888233	0.0039933730635479	0.109693945381813	0.0364046807656351	0.970959681943816	0.989207512860318
AT3G53180	1359.17343580416	-0.00335517547222403	0.09259064440391	-0.0362366575351575	0.971093656686825	0.989241538142445
AT3G48660	15.3158541338938	0.017878338126833	0.49652544694551	0.0360068919665965	0.971276863524636	0.989375190174164
AT5G43560	1767.46624063483	0.00245492312721574	0.0684184685661462	0.0358810008271722	0.971377245255154	0.989424463978907
AT1G77310	131.249663316655	-0.00653269117362563	0.182867617521289	-0.0357236084888846	0.971502745712394	0.989439048997316
AT5G09390	478.422055641298	0.00361458603027145	0.101439285713881	0.0356329996296181	0.971574995122981	0.989439048997316
AT5G24020	538.163819601044	0.00400897572070829	0.112604918435955	0.0356021368905696	0.97159960441121	0.989439048997316
AT5G63220	320.270433758957	-0.00442688809713524	0.124267202625022	-0.0356239458491186	0.971582214411165	0.989439048997316
AT2G44750	213.939189638775	-0.00501118994994505	0.142118445699188	-0.0352606582860602	0.971871893948663	0.989509117169844
AT3G25930	418.465928582053	0.00498626167074469	0.141028377438219	0.035356442166606	0.971795517093346	0.989509117169844
AT4G02715	899.017061776623	-0.00307862918507509	0.087175564869236	-0.0353152765880331	0.971828341973576	0.989509117169844
AT4G32535	16.50529938622	-0.0172929174396575	0.490510660687253	-0.0352549268051147	0.971876464167291	0.989509117169844
AT4G30270	3693.71043757714	-0.010122897948209	0.287900930025872	-0.0351610463616748	0.971951323511355	0.989532376029114
AT1G07980	226.210551081356	-0.00481614740265127	0.138028901938668	-0.0348923112116858	0.972165611645854	0.989572830300563
AT1G11000	170.677800713367	0.00591780257637996	0.169830604561372	0.0348453247968121	0.972203078597115	0.989572830300563
AT2G43780	230.925426670495	-0.00492145567676565	0.141481933782541	-0.0347850467207351	0.972251144404322	0.989572830300563
AT4G01060	42.7514422636414	0.0114077305286604	0.327348218654658	0.0348489158595214	0.972200215082765	0.989572830300563
AT5G03300	1726.33055093533	-0.00275826684828444	0.0792114242283708	-0.0348215787704083	0.972222013693844	0.989572830300563
AT1G55930	344.710191146178	0.00417167221730413	0.120359730677568	0.0346600328350653	0.972350830941628	0.989621346449472
AT2G36360	255.227429351028	0.00496876598189805	0.143634334557877	0.0345931632376929	0.972404153184645	0.989622672133135
AT3G50470	20.0685720302499	-0.0162316961877873	0.470873468154365	-0.0344714605632995	0.972501199989025	0.989668494093891
AT4G19130	70.2270551926533	0.00808744244674839	0.235732699618102	0.0343076817931938	0.972631799291946	0.989748454117678
AT2G04805	16.4416284480715	-0.0170165201807035	0.498573799682197	-0.0341303939187141	0.972773171755875	0.989839367751592
AT2G35110	1329.79517748346	-0.00252727735144743	0.0745303640844495	-0.0339093654310316	0.972949424950307	0.989912817427246
AT2G39445	81.4868732088068	-0.00778860386610495	0.229581816657361	-0.0339251774356722	0.972936816050537	0.989912817427246
AT1G74150	32.2965927875366	0.0117268489965759	0.347351702149971	0.0337607356578111	0.973067946489746	0.98992751946636
AT5G04370	97.8384615642908	0.00717019467366464	0.212068127909129	0.0338108076133772	0.973028017644935	0.98992751946636
AT4G36150	138.156931040364	-0.00609567518539353	0.18103702787029	-0.0336708752739853	0.973139603962513	0.98994748012314
AT3G56020	536.061292253317	-0.0033142689148353	0.0986258982693346	-0.0336044484561698	0.973192574918268	0.989948430394885
AT3G02065	375.302438756372	-0.00397131031568465	0.118607769648763	-0.0334827164143211	0.973289648407408	0.9899595113729
AT5G13960	220.80384407668	0.00464746991059156	0.138895145195136	0.0334602761245705	0.973307543141228	0.9899595113729
AT1G14770	142.392983814897	-0.00582319868007086	0.17565774075824	-0.0331508230433488	0.973554314071566	0.990104633320725
AT1G79720	367.8045227941	-0.00402338686745323	0.121314339603111	-0.03316497357704	0.973543029784146	0.990104633320725
AT2G25560	235.542011269616	-0.00490003652022256	0.150312723440178	-0.032598947102257	0.973994409476262	0.990237925313589
AT2G38730	186.710577242915	0.00498008239981809	0.152624551775015	0.0326296283389534	0.973969942407368	0.990237925313589
AT3G08520	694.812493511396	0.00321274809869117	0.0981880318936391	0.032720363538515	0.973897584829331	0.990237925313589
AT3G66654	656.134589476723	-0.00311932025273496	0.0948726851815095	-0.0328790130348594	0.973771068918203	0.990237925313589
AT4G28706	680.20942254462	-0.00300360985536958	0.0921498767341149	-0.0325948331329413	0.973997690205419	0.990237925313589
AT5G49470	404.134853795979	-0.00356569365881983	0.108759006256219	-0.0327852725172904	0.973845822728586	0.990237925313589
AT1G13870	282.3830522225	0.00417298854140891	0.128657555705536	0.0324348501611503	0.974125270690642	0.990290841725072
AT4G12290	1625.63063945822	-0.00286602058548353	0.0884601554183078	-0.0323990001140148	0.974153859864239	0.990290841725072
AT5G25475	87.3280925696584	-0.00688585246004218	0.212961835428235	-0.0323337392645764	0.974205903221442	0.990290841725072
AT1G74440	94.5565165269342	-0.0091729039067689	0.284573953236533	-0.0322338141015476	0.974285590428717	0.990318928847826
AT1G03770	118.199835348133	-0.00635172656796164	0.198541634643231	-0.0319919123229511	0.974478500629001	0.990394194937515
AT2G41770	437.158222383557	0.00380952248392535	0.118886547214596	0.0320433436177515	0.974437485421261	0.990394194937515
AT3G47050	35.8983464543885	0.0107953056572598	0.337932886836147	0.0319451171453877	0.974515818704549	0.990394194937515
AT1G54500	4015.42193374759	-0.00226222006705778	0.0713708641643693	-0.0316966887474953	0.97471393555821	0.990489712625361
AT2G39080	1259.20625490521	0.00255046845764074	0.0803085802728211	0.0317583556947015	0.974664757211699	0.990489712625361
AT3G28690	1177.65910325777	0.00274094206033232	0.0868178821355208	0.0315711693594848	0.974814035442136	0.990538522073026
AT3G23700	3765.53201028235	0.00212634412131777	0.0675658287725825	0.0314707028677878	0.974894156292004	0.990567026080174
AT2G20585	204.641376000027	0.00505625646643331	0.161404852388924	0.0313265455876732	0.975009120475989	0.990630928644265
AT1G14450	24.5129273608706	0.0126487230715671	0.404867855098512	0.0312416086194085	0.975076857216724	0.990646842813936
AT3G05155	78.920628287627	-0.00894227430637227	0.287190078186323	-0.0311371282839748	0.975160179926183	0.99067858928312
AT4G17440	72.2797357457085	0.00753415019804249	0.242980689411246	0.0310071973879821	0.975263799748521	0.990730951375867
AT1G12060	127.880411111732	0.00625624820013717	0.207351482432429	0.0301721893991085	0.97592972807442	0.990878323471621
AT1G50890	187.837169569709	0.00494126468448788	0.162594232138751	0.0303901597214789	0.975755892637266	0.990878323471621
AT2G18876	325.877607051241	0.00377736882014518	0.124449471464026	0.030352630474908	0.975785822836366	0.990878323471621
AT2G19670	333.893591743079	-0.00368915698276378	0.120318237019425	-0.0306616608932542	0.975539366950931	0.990878323471621
AT2G20930	408.887958306319	0.00334875254067756	0.110974220201876	0.0301759501854194	0.975926728766793	0.990878323471621
AT3G04040	29.294880528598	-0.0110646925447276	0.361489995042442	-0.0306085720115947	0.97558170587753	0.990878323471621
AT3G06930	701.606528785122	-0.00277363856865864	0.0914528610845637	-0.0303286144989377	0.975804975995023	0.990878323471621
AT3G58600	474.829495802686	0.0031202332963479	0.103324541954338	0.0301983753068734	0.975908844259229	0.990878323471621
AT4G29735	429.851686297849	-0.00354292445472421	0.116545835585195	-0.0303994084124466	0.975748516657445	0.990878323471621
AT5G50900	450.838277514295	-0.0031681837064641	0.104044367087131	-0.0304503145644678	0.975707918219474	0.990878323471621
AT3G14075	374.709856469961	0.00342008189216414	0.113646548252847	0.0300940234854732	0.975992067141585	0.990888733338751
AT2G04900	402.790226166616	-0.00328108432132557	0.110238635767656	-0.0297634699348142	0.976255692619922	0.990997721381004
AT2G21940	327.206540288645	0.00366323458330467	0.122654956148575	0.0298661766171708	0.976173780958514	0.990997721381004
AT3G48780	1117.11442330024	-0.00232814028996783	0.0782108929028661	-0.0297674684888109	0.976252503648423	0.990997721381004
AT2G18780	27.5966590537344	-0.0109864490952358	0.373698369782772	-0.0293992427679631	0.97654617672854	0.991108170781288
AT2G35820	198.643559517026	0.00431322161480101	0.146879337293101	0.0293657480643032	0.976572890101727	0.991108170781288
AT4G30930	443.237317773331	0.00327396811213892	0.111250827262363	0.0294287080168664	0.976522677029318	0.991108170781288
AT5G10110	229.078763915956	-0.00425066396680967	0.144495484865947	-0.029417278821917	0.976531792261071	0.991108170781288
AT5G53290	91.765066089211	-0.00748796626194629	0.257360520383966	-0.0290952406016848	0.976788631642246	0.991221364931034
AT5G57210	317.8432889199	0.00358287630227497	0.123037262535661	0.0291202537218067	0.976768682512734	0.991221364931034
AT1G62260	44.7742190759676	0.0084234603040647	0.291673082028992	0.0288798001017708	0.976960456085394	0.991289973682251
AT5G09290	31.2422680512212	-0.0109056383773536	0.377306489507131	-0.0289039247419239	0.976941215439623	0.991289973682251
AT1G20610	443.195106321438	0.0034473614962248	0.121091407755562	0.0284690843068215	0.977288025179549	0.991305112824086
AT1G34270	188.012256970099	-0.00428852082676052	0.149270622775882	-0.0287298381088649	0.977080058815589	0.991305112824086
AT2G27710	2589.7893570465	0.00186465051437706	0.0654724000349892	0.0284799474798628	0.977279361134605	0.991305112824086
AT5G05080	1950.53598631629	0.00194891523812426	0.0684556422761362	0.0284697531616565	0.97728749172683	0.991305112824086
AT5G47440	30.3136579420093	-0.010921693429075	0.379740300907526	-0.0287609542705204	0.977055241965786	0.991305112824086
AT5G63850	948.661982015337	-0.00289944257102049	0.101617845188846	-0.0285328090320375	0.97723720085176	0.991305112824086
AT1G31710	1160.80542379418	-0.00247603271850249	0.0872330259304518	-0.0283841204875382	0.97735578911457	0.991320992328619
AT2G21530	3129.75653727357	0.00212488374933252	0.0755949389020632	0.0281088096662848	0.977575367753289	0.991490845878263
AT5G56090	240.663061016613	-0.00386690379759716	0.138344665472952	-0.0279512316891841	0.977701047406387	0.991512592668005
AT5G63560	491.580368473657	0.00373980120537722	0.133628518261089	0.0279865499823192	0.977672878505423	0.991512592668005
AT1G20770	385.001417378919	-0.00306031843064292	0.110922503063344	-0.0275896986285576	0.977989397842925	0.99173558598324
AT5G22040	239.437750947195	-0.00370261144390928	0.134421357010373	-0.0275448152455682	0.978025195996193	0.99173558598324
AT1G09870	578.376233846032	-0.00254025474534089	0.0967221732414336	-0.0262634167555356	0.979047234039141	0.992176839397261
AT2G16660	318.796833954291	-0.00480048292163982	0.183592626314571	-0.0261474712683427	0.979139713393807	0.992176839397261
AT2G20480	26.3156609261717	-0.00992861939385901	0.382467045085193	-0.0259594114615743	0.979289712492945	0.992176839397261
AT2G29370	29.980939556371	-0.0107477754146637	0.404410161694627	-0.0265764227328675	0.978797578549898	0.992176839397261
AT3G20650	275.274287440415	0.0032939263957181	0.126452477851528	0.0260487295439605	0.979218471065247	0.992176839397261
AT3G28857	17.1110550121306	-0.013100861408252	0.49782629761559	-0.02631612968419	0.979005189739234	0.992176839397261
AT3G56000	73.5075959025997	-0.00642690665054782	0.247636201915633	-0.0259530173731925	0.979294812519048	0.992176839397261
AT3G59650	190.881325467531	0.00399314718224214	0.152239634825444	0.0262293533928969	0.979074403310582	0.992176839397261
AT3G61710	646.434617795289	-0.00246480125828531	0.093789802553047	-0.0262800559462872	0.979033962466574	0.992176839397261
AT4G11840	126.874449585355	0.0048909429299435	0.186800157628037	0.0261827559036781	0.979111569963372	0.992176839397261
AT4G35440	591.458749520915	-0.00282827684156262	0.106565297726329	-0.0265403175508966	0.978826376159211	0.992176839397261
AT4G37930	50851.3295325426	-0.0017874844709424	0.0666401537689521	-0.0268229343698663	0.978600960815388	0.992176839397261
AT5G01110	53.8693568633618	0.00747905064238612	0.283839222371655	0.0263496023554953	0.978978491669682	0.992176839397261
AT5G03995	152.615033970853	-0.00457720666613666	0.174861685438928	-0.0261761554833879	0.979116834532434	0.992176839397261
